GAME_ID,GAME_DATE_EST,,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
21900337,2019-12-08,,Final,1610612748,1610612741,2019,110.0,416,795,314,20.0,43.0,1610612741,105.0,438,815,361,20.0,39.0,1
21900338,2019-12-08,,Final,1610612755,1610612761,2019,110.0,506,762,438,31.0,40.0,1610612761,104.0,0.4320000000000001,0.85,333,21.0,42.0,1
21900339,2019-12-08,,Final,1610612764,1610612746,2019,119.0,455,833,424,28.0,38.0,1610612746,135.0,521,741,375,27.0,45.0,0
21900340,2019-12-08,,Final,1610612742,1610612758,2019,106.0,477,875,386,24.0,40.0,1610612758,110.0,518,818,382,24.0,35.0,0
21900341,2019-12-08,,Final,1610612757,1610612760,2019,96.0,0.36,833,273,16.0,51.0,1610612760,108.0,412,794,344,12.0,54.0,0
21900342,2019-12-08,,Final,1610612747,1610612750,2019,142.0,585,0.9,452,32.0,41.0,1610612750,125.0,524,846,405,27.0,31.0,1
21900330,2019-12-07,,Final,1610612742,1610612740,2019,130.0,535,0.8059999999999999,342,25.0,55.0,1610612740,84.0,0.36,0.81,94,17.0,34.0,1
21900331,2019-12-07,,Final,1610612752,1610612754,2019,103.0,406,0.7140000000000001,0.32299999999999995,24.0,52.0,1610612754,104.0,482,769,429,26.0,42.0,0
21900332,2019-12-07,,Final,1610612755,1610612739,2019,141.0,633,696,423,43.0,51.0,1610612739,94.0,375,765,257,20.0,35.0,1
21900333,2019-12-07,,Final,1610612745,1610612756,2019,115.0,451,733,275,21.0,51.0,1610612756,109.0,417,643,314,29.0,51.0,1
21900334,2019-12-07,,Final,1610612762,1610612763,2019,126.0,563,944,0.5589999999999999,32.0,41.0,1610612763,112.0,531,0.64,0.28600000000000003,23.0,28.0,1
21900320,2019-12-06,,Final,1610612766,1610612751,2019,104.0,434,882,425,23.0,34.0,1610612751,111.0,477,0.8,395,35.0,49.0,0
21900321,2019-12-06,,Final,1610612739,1610612753,2019,87.0,422,0.7,294,22.0,45.0,1610612753,93.0,0.39,0.87,0.34600000000000003,19.0,43.0,0
21900322,2019-12-06,,Final,1610612765,1610612754,2019,108.0,448,731,0.44,21.0,51.0,1610612754,101.0,458,0.8,375,24.0,33.0,1
21900323,2019-12-06,,Final,1610612738,1610612743,2019,108.0,537,875,371,21.0,37.0,1610612743,95.0,415,0.8,0.16699999999999998,18.0,41.0,1
21900324,2019-12-06,,Final,1610612748,1610612764,2019,112.0,488,0.75,0.35700000000000004,28.0,50.0,1610612764,103.0,429,929,308,29.0,39.0,1
21900325,2019-12-06,,Final,1610612741,1610612744,2019,98.0,443,0.6,415,21.0,37.0,1610612744,100.0,535,682,375,24.0,39.0,0
21900326,2019-12-06,,Final,1610612760,1610612750,2019,139.0,557,0.9,278,19.0,39.0,1610612750,127.0,521,0.7,342,25.0,36.0,1
21900327,2019-12-06,,Final,1610612749,1610612746,2019,119.0,468,0.81,389,29.0,53.0,1610612746,91.0,0.35100000000000003,895,0.25,18.0,48.0,1
21900328,2019-12-06,,Final,1610612759,1610612758,2019,105.0,0.4270000000000001,706,344,25.0,52.0,1610612758,104.0,392,833,265,19.0,52.0,1
21900329,2019-12-06,,Final,1610612757,1610612747,2019,113.0,453,862,294,20.0,34.0,1610612747,136.0,541,818,472,26.0,45.0,0
21900316,2019-12-05,,Final,1610612764,1610612755,2019,119.0,456,813,407,25.0,41.0,1610612755,113.0,532,0.75,464,25.0,44.0,1
21900317,2019-12-05,,Final,1610612752,1610612743,2019,92.0,0.41,652,265,23.0,33.0,1610612743,129.0,563,556,0.5379999999999999,38.0,48.0,0
21900318,2019-12-05,,Final,1610612761,1610612745,2019,109.0,0.4320000000000001,875,308,27.0,45.0,1610612745,119.0,408,895,0.4,29.0,54.0,0
21900319,2019-12-05,,Final,1610612740,1610612756,2019,132.0,506,0.7709999999999999,415,27.0,40.0,1610612756,139.0,472,926,389,30.0,51.0,0
21900306,2019-12-04,,Final,1610612766,1610612744,2019,106.0,0.46,625,438,30.0,44.0,1610612744,91.0,462,667,391,18.0,37.0,1
21900307,2019-12-04,,Final,1610612765,1610612749,2019,103.0,419,636,306,25.0,40.0,1610612749,127.0,489,926,0.4,25.0,55.0,0
21900308,2019-12-04,,Final,1610612753,1610612756,2019,128.0,0.5760000000000001,0.8,0.56,27.0,45.0,1610612756,114.0,489,0.65,455,36.0,29.0,1
21900309,2019-12-04,,Final,1610612737,1610612751,2019,118.0,0.5329999999999999,619,0.34600000000000003,24.0,35.0,1610612751,130.0,495,889,452,26.0,53.0,0
21900310,2019-12-04,,Final,1610612738,1610612748,2019,112.0,443,813,0.39,21.0,46.0,1610612748,93.0,442,647,368,20.0,40.0,1
21900311,2019-12-04,,Final,1610612741,1610612763,2019,106.0,429,0.73,394,22.0,50.0,1610612763,99.0,385,857,233,24.0,46.0,1
21900312,2019-12-04,,Final,1610612760,1610612754,2019,100.0,488,0.9,0.34600000000000003,25.0,37.0,1610612754,107.0,483,0.8240000000000001,375,19.0,39.0,0
21900313,2019-12-04,,Final,1610612742,1610612750,2019,121.0,0.5,0.7829999999999999,297,24.0,45.0,1610612750,114.0,416,885,447,23.0,44.0,1
21900314,2019-12-04,,Final,1610612762,1610612747,2019,96.0,0.41,737,452,20.0,40.0,1610612747,121.0,511,0.6,483,27.0,46.0,0
21900315,2019-12-04,,Final,1610612757,1610612758,2019,127.0,0.56,0.81,0.5,28.0,43.0,1610612758,116.0,463,0.7390000000000001,324,26.0,44.0,1
21900299,2019-12-03,,Final,1610612739,1610612765,2019,94.0,422,0.7140000000000001,0.29600000000000004,16.0,40.0,1610612765,127.0,0.5429999999999999,636,514,33.0,46.0,0
21900300,2019-12-03,,Final,1610612764,1610612753,2019,120.0,506,0.7829999999999999,343,22.0,38.0,1610612753,127.0,511,741,484,26.0,48.0,0
21900301,2019-12-03,,Final,1610612761,1610612748,2019,110.0,385,0.8059999999999999,256,25.0,48.0,1610612748,121.0,455,762,395,29.0,55.0,0
21900302,2019-12-03,,Final,1610612740,1610612742,2019,97.0,404,667,268,20.0,47.0,1610612742,118.0,0.4320000000000001,852,422,22.0,51.0,0
21900303,2019-12-03,,Final,1610612759,1610612745,2019,135.0,472,688,433,35.0,56.0,1610612745,133.0,378,944,294,22.0,60.0,1
21900304,2019-12-03,,Final,1610612743,1610612747,2019,96.0,407,941,207,26.0,35.0,1610612747,105.0,464,667,292,24.0,56.0,0
21900305,2019-12-03,,Final,1610612746,1610612757,2019,117.0,457,0.56,0.5,25.0,49.0,1610612757,97.0,429,0.8,259,20.0,49.0,1
41300405,2014-06-15,,Final,1610612759,1610612748,2013,104.0,474,0.7829999999999999,462,25.0,40.0,1610612748,87.0,0.4,741,0.28,14.0,41.0,1
41300404,2014-06-12,,Final,1610612748,1610612759,2013,86.0,451,0.65,409,13.0,27.0,1610612759,107.0,0.5710000000000001,0.72,429,25.0,44.0,0
41300403,2014-06-10,,Final,1610612748,1610612759,2013,92.0,516,0.75,476,17.0,26.0,1610612759,111.0,594,813,0.45,21.0,29.0,0
41300402,2014-06-08,,Final,1610612759,1610612748,2013,96.0,439,0.6,462,26.0,37.0,1610612748,98.0,529,762,421,16.0,38.0,0
41300401,2014-06-05,,Final,1610612759,1610612748,2013,110.0,588,773,0.52,30.0,39.0,1610612748,95.0,474,818,414,16.0,29.0,1
41300316,2014-05-31,,Final,1610612760,1610612759,2013,107.0,0.4270000000000001,879,0.29600000000000004,19.0,45.0,1610612759,112.0,404,735,314,20.0,49.0,0
41300306,2014-05-30,,Final,1610612748,1610612754,2013,117.0,579,857,423,24.0,37.0,1610612754,92.0,464,0.75,0.4,14.0,28.0,1
41300315,2014-05-29,,Final,1610612759,1610612760,2013,117.0,513,867,0.5,23.0,48.0,1610612760,89.0,0.4320000000000001,0.65,0.25,19.0,35.0,1
41300305,2014-05-28,,Final,1610612754,1610612748,2013,93.0,474,591,0.28600000000000003,13.0,45.0,1610612748,90.0,453,875,484,22.0,38.0,1
41300314,2014-05-27,,Final,1610612760,1610612759,2013,105.0,487,774,438,22.0,42.0,1610612759,92.0,398,773,333,17.0,41.0,1
41300304,2014-05-26,,Final,1610612748,1610612754,2013,102.0,464,882,333,16.0,34.0,1610612754,90.0,493,647,429,18.0,37.0,1
41300313,2014-05-25,,Final,1610612760,1610612759,2013,106.0,457,0.8390000000000001,273,17.0,52.0,1610612759,97.0,396,938,385,22.0,36.0,1
41300303,2014-05-24,,Final,1610612748,1610612754,2013,99.0,544,0.75,556,17.0,29.0,1610612754,87.0,477,0.76,0.28600000000000003,17.0,29.0,1
41300312,2014-05-21,,Final,1610612759,1610612760,2013,112.0,0.5,913,391,27.0,53.0,1610612760,77.0,393,0.5,0.1,18.0,38.0,1
41300302,2014-05-20,,Final,1610612754,1610612748,2013,83.0,0.4,667,474,19.0,41.0,1610612748,87.0,507,611,0.4,19.0,38.0,0
41300311,2014-05-19,,Final,1610612759,1610612760,2013,122.0,575,765,529,28.0,40.0,1610612760,105.0,463,826,444,19.0,37.0,1
41300301,2014-05-18,,Final,1610612754,1610612748,2013,107.0,515,784,421,23.0,38.0,1610612748,96.0,513,667,261,23.0,29.0,1
41300206,2014-05-15,,Final,1610612764,1610612754,2013,80.0,392,0.8,111,17.0,40.0,1610612754,93.0,514,0.68,0.2,18.0,38.0,0
41300236,2014-05-15,,Final,1610612746,1610612760,2013,98.0,421,0.6,0.28600000000000003,26.0,41.0,1610612760,104.0,458,879,0.36,25.0,43.0,0
41300215,2014-05-14,,Final,1610612748,1610612751,2013,96.0,433,935,0.31,18.0,33.0,1610612751,94.0,474,0.8,364,14.0,36.0,1
41300225,2014-05-14,,Final,1610612759,1610612757,2013,104.0,472,688,429,24.0,47.0,1610612757,82.0,407,647,263,18.0,45.0,1
41300205,2014-05-13,,Final,1610612754,1610612764,2013,79.0,0.39,591,0.4,19.0,23.0,1610612764,102.0,0.5,789,278,21.0,62.0,0
41300235,2014-05-13,,Final,1610612760,1610612746,2013,105.0,429,889,412,14.0,44.0,1610612746,104.0,0.4320000000000001,0.8,444,21.0,44.0,1
41300214,2014-05-12,,Final,1610612751,1610612748,2013,96.0,436,821,227,22.0,40.0,1610612748,102.0,529,741,333,14.0,34.0,0
41300224,2014-05-12,,Final,1610612757,1610612759,2013,103.0,439,769,333,17.0,53.0,1610612759,92.0,443,579,0.16699999999999998,13.0,46.0,1
41300234,2014-05-11,,Final,1610612746,1610612760,2013,101.0,419,0.69,0.14300000000000002,23.0,45.0,1610612760,99.0,0.44,765,292,17.0,43.0,1
41300204,2014-05-11,,Final,1610612764,1610612754,2013,92.0,456,789,333,22.0,36.0,1610612754,95.0,452,655,455,20.0,40.0,0
41300213,2014-05-10,,Final,1610612751,1610612748,2013,104.0,528,765,0.6,26.0,43.0,1610612748,90.0,456,0.8,333,13.0,27.0,1
41300223,2014-05-10,,Final,1610612757,1610612759,2013,103.0,429,742,348,23.0,41.0,1610612759,118.0,483,1.0,333,23.0,41.0,0
41300203,2014-05-09,,Final,1610612764,1610612754,2013,63.0,329,524,0.25,10.0,45.0,1610612754,85.0,419,762,467,20.0,42.0,0
41300233,2014-05-09,,Final,1610612746,1610612760,2013,112.0,452,0.84,269,25.0,33.0,1610612760,118.0,557,857,353,26.0,44.0,0
41300212,2014-05-08,,Final,1610612748,1610612751,2013,94.0,493,778,417,17.0,36.0,1610612751,82.0,423,0.5710000000000001,333,19.0,43.0,1
41300222,2014-05-08,,Final,1610612759,1610612757,2013,114.0,0.5329999999999999,429,0.6,27.0,41.0,1610612757,97.0,0.43,1.0,389,15.0,44.0,1
41300202,2014-05-07,,Final,1610612754,1610612764,2013,86.0,444,857,333,17.0,38.0,1610612764,82.0,0.45,417,238,20.0,43.0,1
41300232,2014-05-07,,Final,1610612760,1610612746,2013,112.0,506,727,348,23.0,52.0,1610612746,101.0,446,0.7829999999999999,333,23.0,36.0,1
41300211,2014-05-06,,Final,1610612748,1610612751,2013,107.0,568,875,391,22.0,37.0,1610612751,86.0,471,588,417,11.0,32.0,1
41300221,2014-05-06,,Final,1610612759,1610612757,2013,116.0,506,0.84,438,21.0,45.0,1610612757,92.0,378,0.8390000000000001,0.25,9.0,47.0,1
41300201,2014-05-05,,Final,1610612754,1610612764,2013,96.0,407,815,471,16.0,36.0,1610612764,102.0,417,0.71,625,23.0,53.0,0
41300231,2014-05-05,,Final,1610612760,1610612746,2013,105.0,459,0.7829999999999999,321,17.0,47.0,1610612746,122.0,0.5489999999999999,0.5670000000000001,517,26.0,31.0,0
41300127,2014-05-04,,Final,1610612761,1610612751,2013,103.0,479,879,308,13.0,38.0,1610612751,104.0,457,733,348,16.0,42.0,0
41300147,2014-05-04,,Final,1610612759,1610612742,2013,119.0,568,758,417,21.0,40.0,1610612742,96.0,409,882,0.36,21.0,39.0,1
41300107,2014-05-03,,Final,1610612754,1610612737,2013,92.0,471,0.7929999999999999,0.16699999999999998,17.0,55.0,1610612737,80.0,304,813,0.25,16.0,38.0,1
41300157,2014-05-03,,Final,1610612760,1610612763,2013,120.0,609,833,579,22.0,33.0,1610612763,109.0,446,882,294,22.0,29.0,1
41300167,2014-05-03,,Final,1610612746,1610612744,2013,126.0,0.5539999999999999,0.7879999999999999,333,26.0,38.0,1610612744,121.0,494,0.8290000000000001,0.56,25.0,37.0,1
41300126,2014-05-02,,Final,1610612751,1610612761,2013,97.0,468,0.76,0.28600000000000003,17.0,45.0,1610612761,83.0,385,0.8,292,16.0,42.0,1
41300146,2014-05-02,,Final,1610612742,1610612759,2013,113.0,517,625,444,18.0,40.0,1610612759,111.0,0.5329999999999999,857,438,21.0,39.0,1
41300176,2014-05-02,,Final,1610612757,1610612745,2013,99.0,0.4270000000000001,909,375,14.0,34.0,1610612745,98.0,453,742,368,19.0,44.0,1
41300106,2014-05-01,,Final,1610612737,1610612754,2013,88.0,358,875,257,14.0,44.0,1610612754,95.0,429,852,0.3,15.0,47.0,0
41300156,2014-05-01,,Final,1610612763,1610612760,2013,84.0,373,679,214,19.0,36.0,1610612760,104.0,493,0.92,333,15.0,47.0,0
41300166,2014-05-01,,Final,1610612744,1610612746,2013,100.0,393,622,292,20.0,50.0,1610612746,99.0,0.3720000000000001,727,324,22.0,53.0,1
41300145,2014-04-30,,Final,1610612759,1610612742,2013,109.0,466,0.7040000000000001,0.5,24.0,47.0,1610612742,103.0,438,867,429,18.0,47.0,1
41300125,2014-04-30,,Final,1610612761,1610612751,2013,115.0,481,0.8059999999999999,462,21.0,37.0,1610612751,113.0,0.5329999999999999,733,478,22.0,34.0,1
41300175,2014-04-30,,Final,1610612745,1610612757,2013,108.0,473,778,0.32,23.0,48.0,1610612757,98.0,434,0.7390000000000001,0.36,14.0,34.0,1
41300135,2014-04-29,,Final,1610612741,1610612764,2013,69.0,333,765,375,19.0,43.0,1610612764,75.0,405,684,222,16.0,49.0,0
41300155,2014-04-29,,Final,1610612760,1610612763,2013,99.0,391,789,387,24.0,51.0,1610612763,100.0,425,731,368,21.0,50.0,0
41300165,2014-04-29,,Final,1610612746,1610612744,2013,113.0,487,0.7559999999999999,0.4,20.0,41.0,1610612744,103.0,471,684,385,24.0,42.0,1
41300114,2014-04-28,,Final,1610612766,1610612748,2013,98.0,507,0.7,0.28,22.0,36.0,1610612748,109.0,0.5,759,375,25.0,33.0,0
41300105,2014-04-28,,Final,1610612754,1610612737,2013,97.0,462,611,467,24.0,35.0,1610612737,107.0,0.5,0.7879999999999999,556,19.0,38.0,0
41300144,2014-04-28,,Final,1610612742,1610612759,2013,89.0,381,643,292,18.0,49.0,1610612759,93.0,0.45,727,294,16.0,49.0,0
41300134,2014-04-27,,Final,1610612764,1610612741,2013,98.0,407,0.8,421,22.0,38.0,1610612741,89.0,449,882,211,22.0,42.0,1
41300164,2014-04-27,,Final,1610612744,1610612746,2013,118.0,0.5539999999999999,0.75,469,32.0,34.0,1610612746,97.0,429,875,0.32299999999999995,20.0,32.0,1
41300124,2014-04-27,,Final,1610612751,1610612761,2013,79.0,412,655,0.2,17.0,43.0,1610612761,87.0,413,826,261,15.0,43.0,0
41300174,2014-04-27,,Final,1610612757,1610612745,2013,123.0,495,733,393,25.0,44.0,1610612745,120.0,488,711,393,16.0,49.0,1
41300104,2014-04-26,,Final,1610612737,1610612754,2013,88.0,0.35700000000000004,1.0,355,22.0,41.0,1610612754,91.0,481,0.5710000000000001,391,22.0,43.0,0
41300143,2014-04-26,,Final,1610612742,1610612759,2013,109.0,512,0.8420000000000001,391,25.0,35.0,1610612759,108.0,0.5429999999999999,0.8240000000000001,333,26.0,36.0,1
41300113,2014-04-26,,Final,1610612766,1610612748,2013,85.0,415,727,389,21.0,38.0,1610612748,98.0,434,0.85,0.5,26.0,39.0,0
41300154,2014-04-26,,Final,1610612763,1610612760,2013,89.0,0.3720000000000001,565,0.3,19.0,49.0,1610612760,92.0,0.3670000000000001,0.9,0.28600000000000003,14.0,58.0,0
41300123,2014-04-25,,Final,1610612751,1610612761,2013,102.0,493,784,0.35,21.0,29.0,1610612761,98.0,463,784,318,18.0,35.0,1
41300133,2014-04-25,,Final,1610612764,1610612741,2013,97.0,0.43,0.7140000000000001,421,20.0,41.0,1610612741,100.0,479,667,0.5,24.0,36.0,0
41300173,2014-04-25,,Final,1610612757,1610612745,2013,116.0,456,857,0.37,21.0,47.0,1610612745,121.0,429,0.8640000000000001,387,20.0,53.0,0
41300103,2014-04-24,,Final,1610612737,1610612754,2013,98.0,384,0.8109999999999999,353,21.0,41.0,1610612754,85.0,376,762,0.25,21.0,51.0,1
41300153,2014-04-24,,Final,1610612763,1610612760,2013,98.0,446,0.8,0.25,21.0,47.0,1610612760,95.0,391,733,179,13.0,48.0,1
41300163,2014-04-24,,Final,1610612744,1610612746,2013,96.0,416,667,194,26.0,52.0,1610612746,98.0,465,435,0.28600000000000003,25.0,47.0,0
41300112,2014-04-23,,Final,1610612748,1610612766,2013,101.0,522,759,391,19.0,37.0,1610612766,97.0,0.42,737,429,18.0,41.0,1
41300142,2014-04-23,,Final,1610612759,1610612742,2013,92.0,0.5,621,0.5,17.0,32.0,1610612742,113.0,489,938,381,19.0,35.0,0
41300172,2014-04-23,,Final,1610612745,1610612757,2013,105.0,433,0.8,188,16.0,42.0,1610612757,112.0,476,889,348,23.0,43.0,0
41300102,2014-04-22,,Final,1610612754,1610612737,2013,101.0,529,778,471,25.0,38.0,1610612737,85.0,392,722,345,13.0,31.0,1
41300122,2014-04-22,,Final,1610612761,1610612751,2013,100.0,474,828,125,19.0,52.0,1610612751,95.0,442,0.7140000000000001,292,19.0,30.0,1
41300132,2014-04-22,,Final,1610612741,1610612764,2013,99.0,0.4320000000000001,0.75,294,23.0,49.0,1610612764,101.0,475,0.5710000000000001,391,23.0,42.0,0
41300152,2014-04-21,,Final,1610612760,1610612763,2013,105.0,398,0.88,0.3,20.0,49.0,1610612763,111.0,494,875,0.4,30.0,47.0,0
41300162,2014-04-21,,Final,1610612746,1610612744,2013,138.0,0.5660000000000001,914,0.48,29.0,34.0,1610612744,98.0,474,815,211,18.0,36.0,1
41300141,2014-04-20,,Final,1610612759,1610612742,2013,90.0,0.4320000000000001,773,0.17600000000000002,14.0,48.0,1610612742,85.0,412,0.6920000000000001,333,15.0,40.0,1
41300111,2014-04-20,,Final,1610612748,1610612766,2013,99.0,461,0.6920000000000001,478,14.0,38.0,1610612766,88.0,456,667,381,18.0,44.0,1
41300131,2014-04-20,,Final,1610612741,1610612764,2013,93.0,0.42,769,0.25,13.0,39.0,1610612764,102.0,486,743,364,21.0,45.0,0
41300171,2014-04-20,,Final,1610612745,1610612757,2013,120.0,0.41,0.65,229,16.0,59.0,1610612757,122.0,433,0.7440000000000001,333,14.0,54.0,0
41300121,2014-04-19,,Final,1610612761,1610612751,2013,87.0,394,0.92,348,22.0,45.0,1610612751,94.0,425,815,0.16699999999999998,16.0,37.0,0
41300161,2014-04-19,,Final,1610612746,1610612744,2013,105.0,424,657,455,24.0,42.0,1610612744,109.0,444,0.72,407,26.0,48.0,0
41300101,2014-04-19,,Final,1610612754,1610612737,2013,93.0,0.42,696,429,19.0,46.0,1610612737,101.0,434,828,0.3670000000000001,13.0,42.0,0
41300151,2014-04-19,,Final,1610612760,1610612763,2013,100.0,447,875,0.25,22.0,51.0,1610612763,86.0,363,581,182,20.0,41.0,1
21301223,2014-04-16,,Final,1610612766,1610612741,2013,91.0,0.4,0.6920000000000001,238,23.0,53.0,1610612741,86.0,395,667,364,21.0,44.0,1
21301227,2014-04-16,,Final,1610612753,1610612754,2013,86.0,405,708,333,14.0,40.0,1610612754,101.0,466,727,478,26.0,52.0,0
21301216,2014-04-16,,Final,1610612763,1610612742,2013,106.0,489,0.6,0.25,25.0,48.0,1610612742,105.0,478,818,267,22.0,39.0,1
21301217,2014-04-16,,Final,1610612749,1610612737,2013,103.0,519,762,389,25.0,43.0,1610612737,111.0,539,0.8079999999999999,333,29.0,30.0,0
21301218,2014-04-16,,Final,1610612750,1610612762,2013,130.0,412,778,0.32,24.0,45.0,1610612762,136.0,491,828,0.25,30.0,60.0,0
21301219,2014-04-16,,Final,1610612740,1610612745,2013,105.0,524,0.65,0.5,24.0,42.0,1610612745,100.0,0.4320000000000001,667,467,23.0,41.0,1
21301220,2014-04-16,,Final,1610612760,1610612765,2013,112.0,442,0.7559999999999999,217,23.0,49.0,1610612765,111.0,506,613,421,20.0,41.0,1
21301221,2014-04-16,,Final,1610612759,1610612747,2013,100.0,414,0.8,333,25.0,49.0,1610612747,113.0,495,706,407,29.0,50.0,0
21301222,2014-04-16,,Final,1610612738,1610612764,2013,102.0,464,0.7390000000000001,233,24.0,37.0,1610612764,118.0,568,706,333,26.0,36.0,0
21301224,2014-04-16,,Final,1610612739,1610612751,2013,114.0,529,0.8240000000000001,0.4,32.0,51.0,1610612751,85.0,0.38,0.7390000000000001,0.32,21.0,36.0,1
21301225,2014-04-16,,Final,1610612748,1610612755,2013,87.0,411,773,333,16.0,34.0,1610612755,100.0,514,875,435,24.0,35.0,0
21301226,2014-04-16,,Final,1610612752,1610612761,2013,95.0,457,684,471,13.0,36.0,1610612761,92.0,0.45,611,0.31,20.0,48.0,1
21301228,2014-04-16,,Final,1610612757,1610612746,2013,110.0,416,727,385,29.0,65.0,1610612746,104.0,405,848,235,20.0,42.0,1
21301229,2014-04-16,,Final,1610612758,1610612756,2013,99.0,0.43,0.7,211,19.0,54.0,1610612756,104.0,465,727,0.4,16.0,40.0,0
21301230,2014-04-16,,Final,1610612743,1610612744,2013,112.0,0.44,0.8290000000000001,265,23.0,42.0,1610612744,116.0,489,0.5710000000000001,348,27.0,45.0,0
21301214,2014-04-15,,Final,1610612751,1610612752,2013,98.0,0.44,0.71,0.4,25.0,38.0,1610612752,109.0,478,0.85,524,15.0,36.0,0
21301215,2014-04-15,,Final,1610612746,1610612743,2013,117.0,0.53,667,375,29.0,41.0,1610612743,105.0,0.4270000000000001,0.9,276,20.0,43.0,1
21301204,2014-04-14,,Final,1610612755,1610612738,2013,113.0,544,632,0.25,25.0,42.0,1610612738,108.0,465,731,375,26.0,40.0,1
21301205,2014-04-14,,Final,1610612761,1610612749,2013,110.0,469,769,438,25.0,46.0,1610612749,100.0,521,0.6920000000000001,0.6,21.0,32.0,1
21301206,2014-04-14,,Final,1610612764,1610612748,2013,114.0,0.59,0.5329999999999999,483,36.0,42.0,1610612748,93.0,0.45,875,259,23.0,31.0,1
21301207,2014-04-14,,Final,1610612737,1610612766,2013,93.0,0.43,0.7390000000000001,267,27.0,39.0,1610612766,95.0,438,613,0.24,27.0,48.0,0
21301208,2014-04-14,,Final,1610612741,1610612753,2013,108.0,506,0.7809999999999999,385,27.0,36.0,1610612753,95.0,0.5,0.8420000000000001,467,26.0,32.0,1
21301209,2014-04-14,,Final,1610612745,1610612759,2013,104.0,447,828,182,18.0,50.0,1610612759,98.0,438,889,235,24.0,43.0,1
21301210,2014-04-14,,Final,1610612740,1610612760,2013,101.0,443,733,0.31,19.0,39.0,1610612760,89.0,403,818,281,21.0,43.0,1
21301211,2014-04-14,,Final,1610612762,1610612747,2013,104.0,519,0.7,316,25.0,37.0,1610612747,119.0,0.5489999999999999,0.8640000000000001,417,31.0,36.0,0
21301212,2014-04-14,,Final,1610612756,1610612763,2013,91.0,475,0.7140000000000001,192,15.0,30.0,1610612763,97.0,519,733,0.4,20.0,42.0,0
21301213,2014-04-14,,Final,1610612744,1610612750,2013,130.0,485,895,405,31.0,51.0,1610612750,120.0,531,0.7879999999999999,0.5329999999999999,37.0,43.0,1
21301200,2014-04-13,,Final,1610612754,1610612760,2013,102.0,528,0.7390000000000001,0.45,23.0,46.0,1610612760,97.0,429,947,0.25,21.0,32.0,1
21301198,2014-04-13,,Final,1610612765,1610612761,2013,107.0,417,667,0.25,25.0,55.0,1610612761,116.0,481,0.8290000000000001,391,22.0,40.0,0
21301199,2014-04-13,,Final,1610612751,1610612753,2013,97.0,466,0.7390000000000001,414,23.0,43.0,1610612753,88.0,473,0.7140000000000001,0.4,22.0,31.0,1
21301197,2014-04-13,,Final,1610612752,1610612741,2013,100.0,457,0.81,0.36,16.0,36.0,1610612741,89.0,392,0.7809999999999999,273,23.0,45.0,1
21301201,2014-04-13,,Final,1610612757,1610612744,2013,119.0,0.5,0.7190000000000001,417,26.0,46.0,1610612744,117.0,484,0.75,459,22.0,38.0,1
21301202,2014-04-13,,Final,1610612758,1610612750,2013,106.0,0.5,667,353,25.0,47.0,1610612750,103.0,398,867,318,26.0,41.0,1
21301203,2014-04-13,,Final,1610612747,1610612763,2013,90.0,438,818,407,29.0,32.0,1610612763,102.0,477,769,0.5329999999999999,29.0,52.0,0
21301189,2014-04-12,,Final,1610612746,1610612758,2013,117.0,506,722,474,31.0,43.0,1610612758,101.0,0.4270000000000001,818,444,21.0,38.0,1
21301190,2014-04-12,,Final,1610612766,1610612755,2013,111.0,542,634,368,23.0,41.0,1610612755,105.0,441,0.6920000000000001,0.2,18.0,40.0,1
21301191,2014-04-12,,Final,1610612764,1610612749,2013,104.0,476,0.8420000000000001,364,25.0,36.0,1610612749,91.0,471,647,625,20.0,42.0,1
21301192,2014-04-12,,Final,1610612737,1610612748,2013,98.0,462,0.8420000000000001,455,24.0,38.0,1610612748,85.0,479,474,0.24,18.0,44.0,1
21301193,2014-04-12,,Final,1610612739,1610612738,2013,99.0,411,667,278,22.0,49.0,1610612738,111.0,467,833,0.4,27.0,47.0,0
21301194,2014-04-12,,Final,1610612745,1610612740,2013,111.0,473,795,0.37,23.0,36.0,1610612740,104.0,443,0.81,409,20.0,39.0,1
21301195,2014-04-12,,Final,1610612742,1610612756,2013,101.0,494,0.8,458,21.0,42.0,1610612756,98.0,462,0.7829999999999999,471,14.0,41.0,1
21301196,2014-04-12,,Final,1610612743,1610612762,2013,101.0,417,828,318,23.0,52.0,1610612762,94.0,0.43,0.75,154,20.0,39.0,1
21301176,2014-04-11,,Final,1610612753,1610612764,2013,86.0,416,0.75,211,21.0,42.0,1610612764,96.0,0.4270000000000001,727,105,24.0,44.0,0
21301177,2014-04-11,,Final,1610612761,1610612752,2013,100.0,395,0.8059999999999999,455,16.0,42.0,1610612752,108.0,479,889,0.25,16.0,39.0,0
21301178,2014-04-11,,Final,1610612738,1610612766,2013,106.0,519,1.0,478,22.0,37.0,1610612766,103.0,506,667,389,33.0,34.0,1
21301179,2014-04-11,,Final,1610612751,1610612737,2013,88.0,425,0.56,273,22.0,38.0,1610612737,93.0,456,952,53,17.0,44.0,0
